year;age;sex;population
1893;92;1;62
1893;92;2;72
1893;93;1;47
1893;93;2;59
1893;94;1;24
1893;94;2;18
1893;95;1;13
1893;95;2;10
1893;96;1;8
1893;96;2;10
1893;97;1;5
1893;97;2;13
1893;98;1;6
1893;98;2;0
1893;99;1;0
1893;99;2;2
1893;100;1;0
1893;100;2;0
1893;101;1;0
1893;101;2;0
1893;102;1;0
1893;102;2;0
1893;103;1;0
1893;103;2;0
1893;104;1;0
1893;104;2;0
1893;105;1;0
1893;105;2;0
1892;0;1;37186
1892;0;2;36841
1892;1;1;35193
1892;1;2;34940
1892;2;1;31776
1892;2;2;31855
1892;3;1;32780
1892;3;2;32505
1892;4;1;32411
1892;4;2;32027
1892;5;1;31148
1892;5;2;31208
1892;6;1;31288
1892;6;2;31461
1892;7;1;31211
1892;7;2;31193
1892;8;1;31916
1892;8;2;31658
1892;9;1;30567
1892;9;2;30280
1892;10;1;30866
1892;10;2;30637
1892;11;1;31742
1892;11;2;31778
1892;12;1;30140
1892;12;2;30508
1892;13;1;30906
1892;13;2;31332
1892;14;1;30322
1892;14;2;31023
1892;15;1;31141
1892;15;2;31253
1892;16;1;31647
1892;16;2;31767
1892;17;1;30203
1892;17;2;30452
1892;18;1;28715
1892;18;2;28769
1892;19;1;28349
1892;19;2;28222
1892;20;1;27607
1892;20;2;27644
1892;21;1;26714
1892;21;2;26785
1892;22;1;25798
1892;22;2;26260
1892;23;1;25063
1892;23;2;25848
1892;24;1;24296
1892;24;2;25397
1892;25;1;23718
1892;25;2;25028
1892;26;1;23142
1892;26;2;24656
1892;27;1;22723
1892;27;2;24246
1892;28;1;22370
1892;28;2;23918
1892;29;1;22055
1892;29;2;23557
1892;30;1;21634
1892;30;2;23072
1892;31;1;21200
1892;31;2;22708
1892;32;1;20539
1892;32;2;21957
1892;33;1;19900
1892;33;2;21221
1892;34;1;19219
1892;34;2;20556
1892;35;1;18554
1892;35;2;19796
1892;36;1;17865
1892;36;2;19035
1892;37;1;17502
1892;37;2;18706
1892;38;1;17094
1892;38;2;18255
1892;39;1;16740
1892;39;2;17903
1892;40;1;16504
1892;40;2;17668
1892;41;1;16323
1892;41;2;17405
1892;42;1;16094
1892;42;2;17320
1892;43;1;15884
1892;43;2;17217
1892;44;1;15693
1892;44;2;17141
1892;45;1;15540
1892;45;2;16995
1892;46;1;15352
1892;46;2;16956
1892;47;1;15296
1892;47;2;16868
1892;48;1;15158
1892;48;2;16732
1892;49;1;15061
1892;49;2;16642
1892;50;1;14832
1892;50;2;16449
1892;51;1;14546
1892;51;2;16258
1892;52;1;14154
1892;52;2;15823
1892;53;1;13671
1892;53;2;15442
1892;54;1;13220
1892;54;2;14975
1892;55;1;12810
1892;55;2;14527
1892;56;1;12370
1892;56;2;13998
1892;57;1;11823
1892;57;2;13464
1892;58;1;11369
1892;58;2;13073
1892;59;1;10992
1892;59;2;12519
1892;60;1;10510
1892;60;2;12025
1892;61;1;10074
1892;61;2;11462
1892;62;1;9589
1892;62;2;11066
1892;63;1;9256
1892;63;2;10642
1892;64;1;8862
1892;64;2;10304
1892;65;1;8454
1892;65;2;9796
1892;66;1;8039
1892;66;2;9348
1892;67;1;7531
1892;67;2;8754
1892;68;1;7005
1892;68;2;8172
1892;69;1;6544
1892;69;2;7598
1892;70;1;6083
1892;70;2;6986
1892;71;1;5604
1892;71;2;6469
1892;72;1;4910
1892;72;2;5656
1892;73;1;4257
1892;73;2;4910
1892;74;1;3783
1892;74;2;4362
1892;75;1;3264
1892;75;2;3837
1892;76;1;2820
1892;76;2;3195
1892;77;1;2341
1892;77;2;2734
1892;78;1;2017
1892;78;2;2375
1892;79;1;1779
1892;79;2;2027
1892;80;1;1478
1892;80;2;1705
1892;81;1;1237
1892;81;2;1416
1892;82;1;1052
1892;82;2;1177
1892;83;1;762
1892;83;2;853
1892;84;1;603
1892;84;2;701
1892;85;1;487
1892;85;2;552
1892;86;1;359
1892;86;2;444
1892;87;1;250
1892;87;2;304
1892;88;1;182
1892;88;2;236
1892;89;1;129
1892;89;2;187
1892;90;1;100
1892;90;2;141
1892;91;1;82
1892;91;2;97
1892;92;1;62
1892;92;2;74
1892;93;1;30
1892;93;2;34
1892;94;1;23
1892;94;2;17
1892;95;1;12
1892;95;2;16
1892;96;1;8
1892;96;2;16
1892;97;1;8
1892;97;2;4
1892;98;1;0
1892;98;2;3
1892;99;1;2
1892;99;2;1
1892;100;1;0
1892;100;2;0
1892;101;1;0
1892;101;2;0
1892;102;1;0
1892;102;2;0
1892;103;1;0
1892;103;2;0
1892;104;1;0
1892;104;2;0
1892;105;1;0
1892;105;2;0
1891;0;1;37244
1891;0;2;36713
1891;1;1;32404
1891;1;2;32427
1891;2;1;33149
1891;2;2;32843
1891;3;1;32659
1891;3;2;32245
1891;4;1;31187
1891;4;2;31258
1891;5;1;31337
1891;5;2;31527
1891;6;1;31294
1891;6;2;31298
1891;7;1;32012
1891;7;2;31781
1891;8;1;30425
1891;8;2;30204
1891;9;1;30728
1891;9;2;30556
1891;10;1;31585
1891;10;2;31686
1891;11;1;30342
1891;11;2;30598
1891;12;1;31087
1891;12;2;31423
1891;13;1;30399
1891;13;2;30998
1891;14;1;31187
1891;14;2;31217
1891;15;1;31723
1891;15;2;31753
1891;16;1;30295
1891;16;2;30578
1891;17;1;28795
1891;17;2;28875
1891;18;1;28477
1891;18;2;28407
1891;19;1;27685
1891;19;2;27746
1891;20;1;26752
1891;20;2;26886
1891;21;1;25897
1891;21;2;26419
1891;22;1;25146
1891;22;2;26004
1891;23;1;24387
1891;23;2;25560
1891;24;1;23783
1891;24;2;25197
1891;25;1;23167
1891;25;2;24820
1891;26;1;22750
1891;26;2;24428
1891;27;1;22429
1891;27;2;24100
1891;28;1;22093
1891;28;2;23722
1891;29;1;21702
1891;29;2;23235
1891;30;1;21290
1891;30;2;22883
1891;31;1;20607
1891;31;2;22108
1891;32;1;19974
1891;32;2;21349
1891;33;1;19284
1891;33;2;20642
1891;34;1;18602
1891;34;2;19905
1891;35;1;17956
1891;35;2;19144
1891;36;1;17609
1891;36;2;18817
1891;37;1;17240
1891;37;2;18437
1891;38;1;16914
1891;38;2;18097
1891;39;1;16660
1891;39;2;17870
1891;40;1;16476
1891;40;2;17567
1891;41;1;16262
1891;41;2;17501
1891;42;1;16079
1891;42;2;17396
1891;43;1;15890
1891;43;2;17301
1891;44;1;15735
1891;44;2;17175
1891;45;1;15547
1891;45;2;17119
1891;46;1;15468
1891;46;2;17026
1891;47;1;15370
1891;47;2;16909
1891;48;1;15275
1891;48;2;16828
1891;49;1;15088
1891;49;2;16679
1891;50;1;14857
1891;50;2;16501
1891;51;1;14446
1891;51;2;16081
1891;52;1;13952
1891;52;2;15663
1891;53;1;13503
1891;53;2;15238
1891;54;1;13121
1891;54;2;14828
1891;55;1;12691
1891;55;2;14308
1891;56;1;12143
1891;56;2;13782
1891;57;1;11694
1891;57;2;13345
1891;58;1;11304
1891;58;2;12833
1891;59;1;10875
1891;59;2;12349
1891;60;1;10435
1891;60;2;11841
1891;61;1;10002
1891;61;2;11389
1891;62;1;9673
1891;62;2;11025
1891;63;1;9253
1891;63;2;10736
1891;64;1;8865
1891;64;2;10242
1891;65;1;8500
1891;65;2;9840
1891;66;1;7983
1891;66;2;9225
1891;67;1;7432
1891;67;2;8688
1891;68;1;6986
1891;68;2;8082
1891;69;1;6519
1891;69;2;7534
1891;70;1;6092
1891;70;2;7009
1891;71;1;5380
1891;71;2;6162
1891;72;1;4704
1891;72;2;5374
1891;73;1;4178
1891;73;2;4813
1891;74;1;3617
1891;74;2;4246
1891;75;1;3156
1891;75;2;3636
1891;76;1;2700
1891;76;2;3134
1891;77;1;2337
1891;77;2;2734
1891;78;1;2043
1891;78;2;2354
1891;79;1;1756
1891;79;2;2049
1891;80;1;1492
1891;80;2;1721
1891;81;1;1246
1891;81;2;1419
1891;82;1;960
1891;82;2;1076
1891;83;1;754
1891;83;2;875
1891;84;1;602
1891;84;2;711
1891;85;1;474
1891;85;2;591
1891;86;1;344
1891;86;2;411
1891;87;1;245
1891;87;2;317
1891;88;1;181
1891;88;2;256
1891;89;1;138
1891;89;2;193
1891;90;1;109
1891;90;2;131
1891;91;1;86
1891;91;2;97
1891;92;1;41
1891;92;2;51
1891;93;1;30
1891;93;2;32
1891;94;1;19
1891;94;2;25
1891;95;1;12
1891;95;2;22
1891;96;1;10
1891;96;2;10
1891;97;1;0
1891;97;2;4
1891;98;1;2
1891;98;2;1
1891;99;1;0
1891;99;2;3
1891;100;1;0
1891;100;2;0
1891;101;1;0
1891;101;2;0
1891;102;1;0
1891;102;2;0
1891;103;1;0
1891;103;2;0
1891;104;1;0
1891;104;2;0
1891;105;1;0
1891;105;2;0
1890;0;1;34988
1890;0;2;34584
1890;1;1;33964
1890;1;2;33579
1890;2;1;33118
1890;2;2;32689
1890;3;1;31385
1890;3;2;31431
1890;4;1;31497
1890;4;2;31687
1890;5;1;31456
1890;5;2;31463
1890;6;1;32147
1890;6;2;31925
1890;7;1;30374
1890;7;2;30153
1890;8;1;30631
1890;8;2;30471
1890;9;1;31470
1890;9;2;31590
1890;10;1;30560
1890;10;2;30719
1890;11;1;31300
1890;11;2;31517
1890;12;1;30460
1890;12;2;30962
1890;13;1;31255
1890;13;2;31184
1890;14;1;31798
1890;14;2;31737
1890;15;1;30353
1890;15;2;30700
1890;16;1;28868
1890;16;2;28999
1890;17;1;28623
1890;17;2;28587
1890;18;1;27755
1890;18;2;27858
1890;19;1;26840
1890;19;2;26994
1890;20;1;25997
1890;20;2;26557
1890;21;1;25229
1890;21;2;26160
1890;22;1;24495
1890;22;2;25757
1890;23;1;23865
1890;23;2;25385
1890;24;1;23196
1890;24;2;25012
1890;25;1;22810
1890;25;2;24610
1890;26;1;22487
1890;26;2;24286
1890;27;1;22140
1890;27;2;23912
1890;28;1;21790
1890;28;2;23451
1890;29;1;21397
1890;29;2;23076
1890;30;1;20711
1890;30;2;22265
1890;31;1;20046
1890;31;2;21493
1890;32;1;19359
1890;32;2;20774
1890;33;1;18688
1890;33;2;20032
1890;34;1;18037
1890;34;2;19287
1890;35;1;17716
1890;35;2;18989
1890;36;1;17390
1890;36;2;18618
1890;37;1;17105
1890;37;2;18300
1890;38;1;16853
1890;38;2;18053
1890;39;1;16627
1890;39;2;17767
1890;40;1;16433
1890;40;2;17681
1890;41;1;16257
1890;41;2;17576
1890;42;1;16072
1890;42;2;17491
1890;43;1;15925
1890;43;2;17360
1890;44;1;15746
1890;44;2;17273
1890;45;1;15654
1890;45;2;17184
1890;46;1;15549
1890;46;2;17085
1890;47;1;15490
1890;47;2;17004
1890;48;1;15303
1890;48;2;16902
1890;49;1;15134
1890;49;2;16748
1890;50;1;14681
1890;50;2;16304
1890;51;1;14244
1890;51;2;15915
1890;52;1;13786
1890;52;2;15506
1890;53;1;13417
1890;53;2;15089
1890;54;1;12979
1890;54;2;14600
1890;55;1;12452
1890;55;2;14092
1890;56;1;12035
1890;56;2;13642
1890;57;1;11649
1890;57;2;13111
1890;58;1;11177
1890;58;2;12662
1890;59;1;10786
1890;59;2;12207
1890;60;1;10381
1890;60;2;11790
1890;61;1;10043
1890;61;2;11410
1890;62;1;9633
1890;62;2;11115
1890;63;1;9239
1890;63;2;10677
1890;64;1;8938
1890;64;2;10320
1890;65;1;8454
1890;65;2;9710
1890;66;1;7874
1890;66;2;9147
1890;67;1;7442
1890;67;2;8591
1890;68;1;6989
1890;68;2;8057
1890;69;1;6577
1890;69;2;7621
1890;70;1;5817
1890;70;2;6731
1890;71;1;5143
1890;71;2;5890
1890;72;1;4600
1890;72;2;5283
1890;73;1;4027
1890;73;2;4671
1890;74;1;3541
1890;74;2;4088
1890;75;1;3078
1890;75;2;3548
1890;76;1;2701
1890;76;2;3117
1890;77;1;2359
1890;77;2;2777
1890;78;1;2077
1890;78;2;2390
1890;79;1;1805
1890;79;2;2075
1890;80;1;1485
1890;80;2;1712
1890;81;1;1191
1890;81;2;1354
1890;82;1;970
1890;82;2;1101
1890;83;1;774
1890;83;2;899
1890;84;1;634
1890;84;2;760
1890;85;1;469
1890;85;2;575
1890;86;1;340
1890;86;2;425
1890;87;1;259
1890;87;2;331
1890;88;1;190
1890;88;2;249
1890;89;1;156
1890;89;2;190
1890;90;1;103
1890;90;2;138
1890;91;1;60
1890;91;2;83
1890;92;1;42
1890;92;2;53
1890;93;1;29
1890;93;2;34
1890;94;1;21
1890;94;2;28
1890;95;1;12
1890;95;2;14
1890;96;1;3
1890;96;2;6
1890;97;1;2
1890;97;2;3
1890;98;1;2
1890;98;2;3
1890;99;1;2
1890;99;2;2
1890;100;1;0
1890;100;2;0
1890;101;1;0
1890;101;2;0
1890;102;1;0
1890;102;2;0
1890;103;1;0
1890;103;2;0
1890;104;1;0
1890;104;2;0
1890;105;1;0
1890;105;2;0
1889;0;1;36248
1889;0;2;35596
1889;1;1;33860
1889;1;2;33335
1889;2;1;31637
1889;2;2;31693
1889;3;1;31681
1889;3;2;31898
1889;4;1;31652
1889;4;2;31658
1889;5;1;32307
1889;5;2;32093
1889;6;1;30305
1889;6;2;30105
1889;7;1;30535
1889;7;2;30433
1889;8;1;31377
1889;8;2;31508
1889;9;1;30788
1889;9;2;30821
1889;10;1;31513
1889;10;2;31616
1889;11;1;30549
1889;11;2;30923
1889;12;1;31302
1889;12;2;31151
1889;13;1;31845
1889;13;2;31717
1889;14;1;30404
1889;14;2;30813
1889;15;1;28924
1889;15;2;29117
1889;16;1;28745
1889;16;2;28766
1889;17;1;27825
1889;17;2;27996
1889;18;1;26904
1889;18;2;27112
1889;19;1;26097
1889;19;2;26705
1889;20;1;25318
1889;20;2;26320
1889;21;1;24607
1889;21;2;25960
1889;22;1;23928
1889;22;2;25587
1889;23;1;23253
1889;23;2;25211
1889;24;1;22895
1889;24;2;24809
1889;25;1;22552
1889;25;2;24445
1889;26;1;22214
1889;26;2;24081
1889;27;1;21879
1889;27;2;23657
1889;28;1;21513
1889;28;2;23285
1889;29;1;20814
1889;29;2;22425
1889;30;1;20111
1889;30;2;21644
1889;31;1;19420
1889;31;2;20913
1889;32;1;18769
1889;32;2;20156
1889;33;1;18120
1889;33;2;19398
1889;34;1;17830
1889;34;2;19131
1889;35;1;17549
1889;35;2;18808
1889;36;1;17297
1889;36;2;18521
1889;37;1;17041
1889;37;2;18261
1889;38;1;16810
1889;38;2;17981
1889;39;1;16654
1889;39;2;17892
1889;40;1;16453
1889;40;2;17771
1889;41;1;16292
1889;41;2;17658
1889;42;1;16127
1889;42;2;17547
1889;43;1;15952
1889;43;2;17445
1889;44;1;15881
1889;44;2;17361
1889;45;1;15768
1889;45;2;17287
1889;46;1;15695
1889;46;2;17221
1889;47;1;15561
1889;47;2;17112
1889;48;1;15440
1889;48;2;17004
1889;49;1;14969
1889;49;2;16577
1889;50;1;14530
1889;50;2;16153
1889;51;1;14114
1889;51;2;15771
1889;52;1;13700
1889;52;2;15360
1889;53;1;13290
1889;53;2;14919
1889;54;1;12800
1889;54;2;14401
1889;55;1;12388
1889;55;2;13925
1889;56;1;11986
1889;56;2;13441
1889;57;1;11537
1889;57;2;13005
1889;58;1;11175
1889;58;2;12546
1889;59;1;10797
1889;59;2;12186
1889;60;1;10405
1889;60;2;11803
1889;61;1;10033
1889;61;2;11513
1889;62;1;9704
1889;62;2;11148
1889;63;1;9363
1889;63;2;10803
1889;64;1;8855
1889;64;2;10223
1889;65;1;8360
1889;65;2;9654
1889;66;1;7947
1889;66;2;9142
1889;67;1;7477
1889;67;2;8637
1889;68;1;7074
1889;68;2;8139
1889;69;1;6320
1889;69;2;7305
1889;70;1;5765
1889;70;2;6640
1889;71;1;5118
1889;71;2;5838
1889;72;1;4591
1889;72;2;5251
1889;73;1;4027
1889;73;2;4644
1889;74;1;3546
1889;74;2;4070
1889;75;1;3091
1889;75;2;3540
1889;76;1;2717
1889;76;2;3113
1889;77;1;2379
1889;77;2;2772
1889;78;1;2079
1889;78;2;2374
1889;79;1;1797
1889;79;2;2051
1889;80;1;1478
1889;80;2;1691
1889;81;1;1188
1889;81;2;1341
1889;82;1;968
1889;82;2;1091
1889;83;1;769
1889;83;2;885
1889;84;1;625
1889;84;2;741
1889;85;1;464
1889;85;2;560
1889;86;1;337
1889;86;2;415
1889;87;1;257
1889;87;2;322
1889;88;1;188
1889;88;2;240
1889;89;1;152
1889;89;2;182
1889;90;1;101
1889;90;2;132
1889;91;1;59
1889;91;2;80
1889;92;1;41
1889;92;2;51
1889;93;1;28
1889;93;2;33
1889;94;1;20
1889;94;2;26
1889;95;1;11
1889;95;2;13
1889;96;1;3
1889;96;2;6
1889;97;1;2
1889;97;2;5
1889;98;1;2
1889;98;2;2
1889;99;1;1
1889;99;2;1
1889;100;1;0
1889;100;2;0
1889;101;1;0
1889;101;2;0
1889;102;1;0
1889;102;2;0
1889;103;1;0
1889;103;2;0
1889;104;1;0
1889;104;2;0
1889;105;1;0
1889;105;2;0
1888;0;1;36341
1888;0;2;35529
1888;1;1;32279
1888;1;2;32374
1888;2;1;31999
1888;2;2;32241
1888;3;1;31953
1888;3;2;31953
1888;4;1;32545
1888;4;2;32327
1888;5;1;30270
1888;5;2;30108
1888;6;1;30499
1888;6;2;30408
1888;7;1;31282
1888;7;2;31438
1888;8;1;31035
1888;8;2;30959
1888;9;1;31751
1888;9;2;31729
1888;10;1;30635
1888;10;2;30873
1888;11;1;31384
1888;11;2;31098
1888;12;1;31898
1888;12;2;31666
1888;13;1;30460
1888;13;2;30875
1888;14;1;28974
1888;14;2;29185
1888;15;1;28822
1888;15;2;28931
1888;16;1;27864
1888;16;2;28073
1888;17;1;26938
1888;17;2;27240
1888;18;1;26167
1888;18;2;26861
1888;19;1;25417
1888;19;2;26488
1888;20;1;24690
1888;20;2;26120
1888;21;1;23983
1888;21;2;25757
1888;22;1;23296
1888;22;2;25399
1888;23;1;22951
1888;23;2;24999
1888;24;1;22611
1888;24;2;24605
1888;25;1;22276
1888;25;2;24218
1888;26;1;21946
1888;26;2;23836
1888;27;1;21620
1888;27;2;23461
1888;28;1;20885
1888;28;2;22618
1888;29;1;20174
1888;29;2;21806
1888;30;1;19487
1888;30;2;21022
1888;31;1;18824
1888;31;2;20267
1888;32;1;18184
1888;32;2;19539
1888;33;1;17940
1888;33;2;19261
1888;34;1;17700
1888;34;2;18986
1888;35;1;17462
1888;35;2;18716
1888;36;1;17228
1888;36;2;18449
1888;37;1;16998
1888;37;2;18187
1888;38;1;16817
1888;38;2;18073
1888;39;1;16638
1888;39;2;17960
1888;40;1;16462
1888;40;2;17848
1888;41;1;16287
1888;41;2;17737
1888;42;1;16114
1888;42;2;17626
1888;43;1;16031
1888;43;2;17548
1888;44;1;15949
1888;44;2;17470
1888;45;1;15867
1888;45;2;17393
1888;46;1;15786
1888;46;2;17316
1888;47;1;15705
1888;47;2;17240
1888;48;1;15252
1888;48;2;16809
1888;49;1;14811
1888;49;2;16390
1888;50;1;14384
1888;50;2;15980
1888;51;1;13968
1888;51;2;15582
1888;52;1;13565
1888;52;2;15193
1888;53;1;13116
1888;53;2;14693
1888;54;1;12682
1888;54;2;14210
1888;55;1;12262
1888;55;2;13743
1888;56;1;11857
1888;56;2;13291
1888;57;1;11464
1888;57;2;12854
1888;58;1;11101
1888;58;2;12513
1888;59;1;10750
1888;59;2;12181
1888;60;1;10409
1888;60;2;11857
1888;61;1;10080
1888;61;2;11542
1888;62;1;9760
1888;62;2;11236
1888;63;1;9269
1888;63;2;10668
1888;64;1;8802
1888;64;2;10129
1888;65;1;8359
1888;65;2;9617
1888;66;1;7938
1888;66;2;9131
1888;67;1;7539
1888;67;2;8670
1888;68;1;6767
1888;68;2;7768
1888;69;1;6075
1888;69;2;6960
1888;70;1;5714
1888;70;2;6550
1888;71;1;5093
1888;71;2;5787
1888;72;1;4582
1888;72;2;5219
1888;73;1;4027
1888;73;2;4618
1888;74;1;3552
1888;74;2;4052
1888;75;1;3105
1888;75;2;3532
1888;76;1;2734
1888;76;2;3109
1888;77;1;2399
1888;77;2;2768
1888;78;1;2082
1888;78;2;2359
1888;79;1;1789
1888;79;2;2027
1888;80;1;1471
1888;80;2;1670
1888;81;1;1185
1888;81;2;1329
1888;82;1;967
1888;82;2;1082
1888;83;1;764
1888;83;2;871
1888;84;1;617
1888;84;2;722
1888;85;1;459
1888;85;2;546
1888;86;1;335
1888;86;2;405
1888;87;1;255
1888;87;2;313
1888;88;1;186
1888;88;2;232
1888;89;1;148
1888;89;2;175
1888;90;1;99
1888;90;2;126
1888;91;1;59
1888;91;2;77
1888;92;1;41
1888;92;2;50
1888;93;1;28
1888;93;2;32
1888;94;1;20
1888;94;2;25
1888;95;1;11
1888;95;2;13
1888;96;1;3
1888;96;2;6
1888;97;1;2
1888;97;2;3
1888;98;1;2
1888;98;2;3
1888;99;1;1
1888;99;2;2
1888;100;1;0
1888;100;2;0
1888;101;1;0
1888;101;2;0
1888;102;1;0
1888;102;2;0
1888;103;1;0
1888;103;2;0
1888;104;1;0
1888;104;2;0
1888;105;1;0
1888;105;2;0
1887;0;1;34723
1887;0;2;34456
1887;1;1;32694
1887;1;2;32902
1887;2;1;32350
1887;2;2;32234
1887;3;1;32767
1887;3;2;32538
1887;4;1;30775
1887;4;2;30527
1887;5;1;30882
1887;5;2;30734
1887;6;1;31550
1887;6;2;31649
1887;7;1;31121
1887;7;2;31035
1887;8;1;31625
1887;8;2;31622
1887;9;1;30811
1887;9;2;31042
1887;10;1;31577
1887;10;2;31317
1887;11;1;32142
1887;11;2;31931
1887;12;1;30580
1887;12;2;30973
1887;13;1;29107
1887;13;2;29319
1887;14;1;28908
1887;14;2;28971
1887;15;1;28085
1887;15;2;28250
1887;16;1;27151
1887;16;2;27409
1887;17;1;26450
1887;17;2;27073
1887;18;1;25758
1887;18;2;26682
1887;19;1;25048
1887;19;2;26316
1887;20;1;24380
1887;20;2;25990
1887;21;1;23706
1887;21;2;25669
1887;22;1;23384
1887;22;2;25315
1887;23;1;23083
1887;23;2;24955
1887;24;1;22763
1887;24;2;24577
1887;25;1;22440
1887;25;2;24186
1887;26;1;22043
1887;26;2;23764
1887;27;1;21308
1887;27;2;22969
1887;28;1;20644
1887;28;2;22201
1887;29;1;19891
1887;29;2;21454
1887;30;1;19237
1887;30;2;20669
1887;31;1;18604
1887;31;2;19925
1887;32;1;18308
1887;32;2;19591
1887;33;1;17993
1887;33;2;19254
1887;34;1;17744
1887;34;2;18919
1887;35;1;17515
1887;35;2;18667
1887;36;1;17301
1887;36;2;18434
1887;37;1;17104
1887;37;2;18320
1887;38;1;16940
1887;38;2;18204
1887;39;1;16770
1887;39;2;18099
1887;40;1;16620
1887;40;2;17976
1887;41;1;16411
1887;41;2;17894
1887;42;1;16347
1887;42;2;17817
1887;43;1;16244
1887;43;2;17704
1887;44;1;16146
1887;44;2;17679
1887;45;1;16071
1887;45;2;17552
1887;46;1;15960
1887;46;2;17480
1887;47;1;15538
1887;47;2;17068
1887;48;1;15138
1887;48;2;16666
1887;49;1;14760
1887;49;2;16294
1887;50;1;14337
1887;50;2;15868
1887;51;1;13949
1887;51;2;15505
1887;52;1;13459
1887;52;2;15017
1887;53;1;13021
1887;53;2;14511
1887;54;1;12648
1887;54;2;14051
1887;55;1;12233
1887;55;2;13646
1887;56;1;11862
1887;56;2;13238
1887;57;1;11496
1887;57;2;12934
1887;58;1;11174
1887;58;2;12601
1887;59;1;10863
1887;59;2;12293
1887;60;1;10502
1887;60;2;11977
1887;61;1;10136
1887;61;2;11616
1887;62;1;9713
1887;62;2;11145
1887;63;1;9202
1887;63;2;10573
1887;64;1;8800
1887;64;2;10096
1887;65;1;8355
1887;65;2;9604
1887;66;1;7948
1887;66;2;9062
1887;67;1;7178
1887;67;2;8260
1887;68;1;6529
1887;68;2;7480
1887;69;1;5888
1887;69;2;6752
1887;70;1;5663
1887;70;2;6459
1887;71;1;5068
1887;71;2;5736
1887;72;1;4573
1887;72;2;5187
1887;73;1;4027
1887;73;2;4591
1887;74;1;3558
1887;74;2;4034
1887;75;1;3118
1887;75;2;3524
1887;76;1;2751
1887;76;2;3105
1887;77;1;2419
1887;77;2;2763
1887;78;1;2085
1887;78;2;2344
1887;79;1;1781
1887;79;2;2003
1887;80;1;1464
1887;80;2;1649
1887;81;1;1183
1887;81;2;1317
1887;82;1;965
1887;82;2;1073
1887;83;1;759
1887;83;2;857
1887;84;1;609
1887;84;2;703
1887;85;1;454
1887;85;2;531
1887;86;1;333
1887;86;2;395
1887;87;1;254
1887;87;2;304
1887;88;1;184
1887;88;2;224
1887;89;1;144
1887;89;2;167
1887;90;1;97
1887;90;2;120
1887;91;1;59
1887;91;2;74
1887;92;1;41
1887;92;2;48
1887;93;1;28
1887;93;2;31
1887;94;1;19
1887;94;2;24
1887;95;1;11
1887;95;2;13
1887;96;1;3
1887;96;2;6
1887;97;1;0
1887;97;2;3
1887;98;1;3
1887;98;2;2
1887;99;1;1
1887;99;2;1
1887;100;1;0
1887;100;2;0
1887;101;1;0
1887;101;2;0
1887;102;1;0
1887;102;2;0
1887;103;1;0
1887;103;2;0
1887;104;1;0
1887;104;2;0
1887;105;1;0
1887;105;2;0
1886;0;1;35064
1886;0;2;34953
1886;1;1;33058
1886;1;2;32896
1886;2;1;33109
1886;2;2;32843
1886;3;1;31328
1886;3;2;31025
1886;4;1;31319
1886;4;2;31107
1886;5;1;31828
1886;5;2;31879
1886;6;1;31216
1886;6;2;31143
1886;7;1;31483
1886;7;2;31533
1886;8;1;30980
1886;8;2;31228
1886;9;1;31777
1886;9;2;31535
1886;10;1;32376
1886;10;2;32172
1886;11;1;30702
1886;11;2;31080
1886;12;1;29242
1886;12;2;29443
1886;13;1;28991
1886;13;2;29001
1886;14;1;28260
1886;14;2;28385
1886;15;1;27333
1886;15;2;27550
1886;16;1;26706
1886;16;2;27266
1886;17;1;26073
1886;17;2;26882
1886;18;1;25416
1886;18;2;26530
1886;19;1;24781
1886;19;2;26198
1886;20;1;24092
1886;20;2;25927
1886;21;1;23784
1886;21;2;25590
1886;22;1;23563
1886;22;2;25287
1886;23;1;23274
1886;23;2;24932
1886;24;1;22910
1886;24;2;24529
1886;25;1;22477
1886;25;2;24082
1886;26;1;21746
1886;26;2;23326
1886;27;1;21103
1886;27;2;22577
1886;28;1;20296
1886;28;2;21874
1886;29;1;19654
1886;29;2;21074
1886;30;1;18994
1886;30;2;20304
1886;31;1;18650
1886;31;2;19903
1886;32;1;18304
1886;32;2;19498
1886;33;1;17992
1886;33;2;19110
1886;34;1;17780
1886;34;2;18879
1886;35;1;17604
1886;35;2;18668
1886;36;1;17413
1886;36;2;18552
1886;37;1;17246
1886;37;2;18444
1886;38;1;17060
1886;38;2;18345
1886;39;1;16917
1886;39;2;18242
1886;40;1;16732
1886;40;2;18152
1886;41;1;16659
1886;41;2;18063
1886;42;1;16547
1886;42;2;17985
1886;43;1;16433
1886;43;2;17963
1886;44;1;16347
1886;44;2;17810
1886;45;1;16197
1886;45;2;17714
1886;46;1;15828
1886;46;2;17311
1886;47;1;15460
1886;47;2;16952
1886;48;1;15125
1886;48;2;16587
1886;49;1;14704
1886;49;2;16151
1886;50;1;14308
1886;50;2;15775
1886;51;1;13834
1886;51;2;15313
1886;52;1;13382
1886;52;2;14820
1886;53;1;12988
1886;53;2;14346
1886;54;1;12607
1886;54;2;13957
1886;55;1;12263
1886;55;2;13583
1886;56;1;11908
1886;56;2;13295
1886;57;1;11596
1886;57;2;13005
1886;58;1;11253
1886;58;2;12715
1886;59;1;10939
1886;59;2;12426
1886;60;1;10534
1886;60;2;12025
1886;61;1;10100
1886;61;2;11519
1886;62;1;9618
1886;62;2;11003
1886;63;1;9231
1886;63;2;10535
1886;64;1;8763
1886;64;2;10025
